2304,"6011 ZZ KEWA",0,200.00,50,0,S.R.:140,,140,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2305,"6011 ZZ LGE Gold",0,240.00,50,0,"Sale Price:160",0,160,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2306,"6011 ZZ URB",2,390.00,50,390,"IG:250, Sale Price:250",0,250,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2307,"6011-2Z/C3 SKF",2,1613.00,42,1871.08,S.R.:1130,,,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2308,"6011LLU NBC",3,712.00,42,1238.88,XXXX,35,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2309,"6012 2RS D-TEC",4,250.00,50,500,"Sale Price:160",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2310,"6012 2RS EMQ",6,250.00,50,750,"Sale Price:160",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2311,"6012 2RS SKF",1,2011.00,44,1126.16,"Niyogi:1510, S.R.:1410",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2312,"6012 2RS URB",2,500.00,50,500,"Sale Price:300",0,300,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2313,"6012 NBC",0,799.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2314,"6012 ZZ IRS",1,206.00,50,103,"Sale Price:140",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2315,"6012 ZZ NBDL",3,224.00,50,336,"Sale Price:150",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2316,"6012 ZZ SKF",2,1726.00,43,1967.64,S.R.:1245,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2317,"6012 ZZ URB",2,500.00,50,500,S.R.:300,0,350,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2318,"6012RSS NBC",10,886.00,42,5138.8,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2319,"6013 2RS RMX",4,270.00,50,540,"Sale Price:180",0,180,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2320,"6013 2RS SKF",2,2515.00,45,2766.5,S.R.:1760,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2321,"6013 NBC",0,854.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2322,"6013 NIS",5,226.00,50,565,"Sale Price:150",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2323,"6013 ZZ SKF",1,1950.00,39,1189.5,S.R.:1445,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2324,"6013 ZZ URB",5,700.00,50,1750,"SKI:390, Sale Price:430",0,450,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2325,"6013LLU NBC",2,939.00,42,1089.24,XXXX,35,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2326,"6014 2RS HQHP",5,320.00,50,800,S.R.:210,0,210,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2327,"6014 KEWA",6,280.00,50,840,S.R.:190,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2328,"6014 NBC",0,1072.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2329,"6014 ZZ FAG",0,1272.00,45,0,"Sale Price:890",0,890,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2330,"6014RSS NBC",0,1153.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2331,"6015 2RS HQHP",5,380.00,50,950,S.R.:240,0,240,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2332,"6015 DPI",1,420.00,50,210,S.R.:260,0,260,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2333,"6015 NBC",0,1121.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2334,"6015 ZZR FAG",0,1424.00,46,0,"Sharat:855, S.R.:925",,855,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2335,"6015RSS NBC",0,1290.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2336,"6015ZZ NBC",0,1243.00,42,0,XXXX,38,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2337,"6016 2RS HQH",6,450.00,50,1350,S.R.:280,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2338,"6016 NBC",0,1218.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2339,"6016 ZZ VDF",2,580.00,50,580,"SKI:350, S.R.:350",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2340,"6016RSS NBC",0,1490.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2341,"6016ZZ NBC",0,1441.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2342,"6017 CIE",1,450.00,50,225,S.R.:300,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2343,"6017 HQHP",6,450.00,50,1350,S.R.:300,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2344,"6017 NAM",1,450.00,50,225,S.R.:300,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2345,"6017 NBC",0,1561.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2346,"6017ZZ NBC",0,1829.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2347,"6018 NBC",0,2177.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2348,"6018 VDF",5,620.00,50,1550,S.R.:410,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2349,"6018 ZZ D-TEC",1,700.00,50,350,"SKI:400, S.R.:450",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2350,"6018 ZZ HQHP",3,680.00,50,1020,S.R.:450,0,500,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2351,"6018ZZ NBC",0,2324.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2352,"6019 DPI",4,850.00,50,1700,S.R.:550,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2353,"6019 FYZ",1,580.00,50,290,S.R.:390,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2354,"6019 NBC",0,2181.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2355,"6019ZZ NBC",0,2533.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2356,"6020 HQHP",4,830.00,50,1660,S.R.:530,0,530,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2357,"6020 NBC",0,2287.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2358,"6020ZZ NBC",0,2779.00,42,0,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2359,"6024 ZKL Bearing",0,4600.00,50,0,SanjayM/c.:2600,,2600,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2360,"604 ZZ JOC",60,22.00,50,660,"Qty.:14, S.R.:20",0,14,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2361,"605 ZZ IJK",13,200.00,50,1300,"Aura:135, S.R.:150",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2362,"605 ZZ WM",31,22.00,50,341,"Aura:16, S.R.:20",0,20,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2363,"606 2RS EZO",1,170.00,50,85,"SKI:110,Contrade:100, S.R.:120",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2364,"606 2RS HCH",173,42.00,50,3633,ryyyeye,0,25,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2365,"606 ZZ IJK",31,130.00,50,2015,"SKI:85, S.R.:100",0,100,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2366,"606 ZZ NTN",0,172.00,50,0,S.R.:120,0,120,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2367,"606 ZZ WM",62,16.00,50,496,S.R.:15,0,15,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2368,"607 2RS C&F",17,24.00,50,204,S.R.:15,0,15,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2369,"607 2RS Chahal",239,24.00,50,2868,xxxx,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2370,"607 2RS EZO",4,90.00,50,180,"Pre.Engg:60, S.R.:65",0,65,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2371,"607 2RS HCH",785,36.00,50,14130,Alp.:20,0,20,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2372,"607 2RS NBC",18,75.00,42,783,S.R.:45,0,45,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2373,"607 2RS NMB",28,58.00,50,812,S.R.:40,0,45,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2374,"607 2RS SKF",4,244.00,50,488,S.R.:160,0,160,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2375,"607 2RS WM",2,12.00,50,12,S.R.:10,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2376,"607 ZZ IVIPZ",23,13.00,50,149.5,S.R.:10,0,10,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2377,"607 ZZ NBC",45,62.00,42,1618.2,S.R.:40,0,40,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2378,"607 ZZ SKF",23,188.00,50,2162,"PreEngg.:110, S.R.:120",0,120,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2379,"607 ZZ SPIN",295,10.50,50,1548.75,S.R.:10,0,8,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2380,"607 ZZ SSG Gold",2,12.00,50,12,S.R.:10,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2381,"608 2RS Chahal",507,21.00,50,5323.5,"SKI:12, S.R.:15",0,12,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2382,"608 2RS HCH",306,35.00,50,5355,Shamasha/Alp./S.R.:20,0,20,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2383,"608 2RS NBC",32,79.00,42,1466.24,S.R.:50,0,50,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2384,"608 2RS NMB",8,64.00,50,256,PreEngg./S.R.:45,0,45,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2385,"608 2RS NTN",15,150.00,50,1125,"PreEngg.:95, Jeet/S.R.:100",,100,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2386,"608 2RS SKF",21,230.00,50,2415,"PreEngg.:125, Nagender:135, S.R.:145",0,145,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2387,"608 ZZ IVIPZ",0,10.00,50,0,"SKI:6.5, S.R.:10",0,10,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2388,"608 ZZ NBC",61,64.00,42,2264.32,S.R.:40,0,40,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2389,"608 ZZ NMB",163,50.00,50,4075,"Subin/Contrade:35, S.R.:35",0,35,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2390,"608 ZZ SKF",12,150.00,50,900,"Nagender:90, PreEngg.:90, S.R.:95",0,95,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2391,"608 ZZ SPIN",410,12.00,50,2460,S.R.:10,0,10,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2392,"608 ZZ WM",0,11.00,50,0,S.R.:10,0,10,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2393,"608 ZZ/C3 NTN",0,90.00,50,0,"Nagender:60, S.R.:65",0,60,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2394,"608(8-22-11/38KTD) ZZ WM",16,80.00,50,640,S.R.:90,0,90,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2395,"609 2RS HCH",195,47.00,50,4582.5,Shamasha:25,0,25,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2396,"609 2RS IJK",2,148.00,50,148,S.R.:100,,,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2397,"609 2RS NACHI",0,120.00,50,0,S.R.:80,0,80,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2398,"609 2RS NMB",6,70.00,50,210,"Jeet/TPT:35, S.R.:50",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2399,"609 2RS SKF",4,258.00,50,516,"Nagender:155, S.R.:170",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2400,"609 ZZ AIFA",8,14.00,50,56,S.R.:15,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2401,"609 ZZ IJK",1,140.00,50,70,S.R.:90,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2402,"609 ZZ KG",19,19.00,50,180.5,S.R.:15,0,15,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2403,"609 ZZ MPZ",20,18.00,50,180,S.R.:15,0,15,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2404,"609 ZZ NBC",26,85.00,42,1281.8,S.R.:55,0,55,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2405,"609 ZZ SKF",14,203.00,50,1421,"Nagender:125, S.R.:130",0,125,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2406,"609 ZZ WM",132,20.00,50,1320,S.R.:15,0,15,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2407,"60mm Ext. Circlip",136,8.00,50,544,S.R.:10,0,10,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2408,"60mm Green Nylon Belt",52,79.20,50,2059.2,S.R.:60,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2409,"60mm Int. Circlip",262,5.70,50,746.7,S.R.:10,0,10,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2410,"60mm Red Nylon Belt",47,79.20,50,1861.2,"Alp.:60/90, S.R.:60",0,90,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2411,"60XL 10mm Belt Power Torque",2,80.00,50,80,"Sale Price:",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2412,"6100 S/D PYE",0,96.00,50,0,"Sale Price:60",0,60,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2413,"6150 S/D PYE",2,108.00,50,108,"Sale Price:70",0,65,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2414,"61902-22 SKF",0,250.00,42,0,S.R.:154.36,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2415,"61902-Z/C3 SKF",0,252.00,42,0,S.R.:171.36,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2416,"61902/C3 SKF",0,247.00,42,0,S.R.:167.96,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2417,"62-80-10 Oil Seal",12,54.00,60,259.2,S.R.:30,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2418,"62-83-9.5 Oil Seal",8,59.00,60,188.8,S.R.:35,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2419,"62-90-10 Oil Seal",40,61.00,60,976,S.R.:35,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2420,"62-90-13 Oil Seal",6,61.00,60,146.4,S.R.:35,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2421,"6200 2RS Chahal",166,34.00,50,2822,S.R.:20,,20,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2422,"6200 2RS HCH",128,50.00,50,3200,Alp.:30,0,30,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2423,"6200 S/D PYE",19,140.00,50,1330,"Sale Price:85",0,85,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2424,"6200 ZZ Chahal",5,30.00,50,75,NR:14(300pcs.),0,20,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2425,"6200 ZZ EMQ",100,25.00,50,1250,"Qty.:15, S.R.:20",,15,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2426,"6200 ZZ NTN",22,160.00,50,1760,S.R.:110,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2427,"6200 ZZ URB",0,80.00,50,0,"Qty.:47, S.R.:50",0,50,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2428,"6200 ZZ WM",3,28.00,50,42,"Sale Price:18",0,20,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2429,"6200-2RS1 SKF",88,191.00,42,9748.64,S.R.:129.88,0,120,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2430,"6200-2RS1/C3 SKF",0,191.00,42,0,S.R.:129.88,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2431,"6200-2Z SKF",46,168.00,42,4482.24,S.R.:114.24,0,105,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2432,"6200-2Z/C3 SKF",42,168.00,42,4092.48,S.R.:114.24,0,105,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2433,"62000 2RS DEB",8,80.00,50,320,S.R.:90,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2434,"62000 2RS WM",0,240.00,50,0,S.R.:130,0,130,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2435,"62001 2RS Chahal",330,34.00,50,5610,"Jeeet:25, Sale Price:25",0,35,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2436,"62001 2RS EZO",0,400.00,50,0,"Pre.Engg.:240, S.R.:250",0,250,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2437,"62001 2RS HCH",100,60.00,50,3000,Jeet/TPT:35,0,40,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2438,"62002 2RS NAM",7,80.00,50,280,S.R.:90,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2439,"6200RSS NBC",7,148.00,42,600.88,XXXX,35,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2440,"6200ZZ NBC",11,120.00,42,765.6,S.R.:80,0,80,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2441,"6201 2RS CHAHAL",497,35.00,50,8697.5,"Sale Price:20",0,20,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2442,"6201 2RS HCH",506,53.00,50,13409,Alp./S.R.:30,0,30,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2443,"6201 2RS J&M",1,38.00,50,19,"Sale Price:22",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2444,"6201 2RS JK Pioneer",32,101.00,36,2068.48,Alp./S.R.:65,0,65,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2445,"6201 2RS LGE Gold",1,29.00,50,14.5,"Sale Price:17",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2446,"6201 2RS RVB",2,35.00,50,35,"Sale Price:20",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2447,"6201 2RS URB",37,90.00,50,1665,S.R.:55,0,55,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2448,"6201 2RS.C3 FAG",0,140.00,45,0,S.R.:95,,95,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2449,"6201 LLU NTN",1,160.00,50,80,"SunnyOkhla:110, Nagender:100, S.R.:110",0,110,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2450,"6201 RS JK Pioneer",1,65.00,36,41.6,S.R.:45,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2451,"6201 ZZ C3 FAG",0,118.00,45,0,S.R.:85,37,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2452,"6201 ZZ Chahal",446,33.00,50,7359,"NR:14(500pcs), PreEngg.:18, S.K.Engg:17 , S.R.:20",0,20,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2453,"6201 ZZ JK Pioneer",57,69.00,36,2517.12,S.R.:50,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2454,"6201 ZZ LGE Gold",3,29.00,50,43.5,"Sale Price:17",0,20,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2455,"6201 ZZ NTN",14,150.00,50,1050,"Subin:90, S.R.:110",0,90,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2456,"6201 ZZ NXB V2 PLUS",372,34.00,50,6324,xxxx,0,18,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2457,"6201 ZZ PQR V2",149,30.00,50,2235,"Sale Price:17",0,17,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2458,"6201 ZZ URB",113,88.00,50,4972,"SKEngg.:50, S.R.:50",0,50,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2459,"6201 ZZ URBKRA",1,30.00,50,15,"Sale Price:20",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2460,"6201 ZZV2 HCH",95,56.00,50,2660,S.R.:35,0,30,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2461,"6201 ZZV3 HCH",33,62.00,50,1023,S.R.:35,0,35,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2462,"6201-2RS1 SKF",15,160.00,42,1392,S.R.:108.8,0,100,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2463,"6201-2RS1/C3 SKF",25,160.00,42,2320,S.R.:108.8,0,100,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2464,"6201-2Z SKF",34,139.00,42,2741.08,S.R.:94.52,0,85,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2465,"6201-2Z/C3 SKF",30,139.00,42,2418.6,S.R.:94.52,32,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2466,"6201(1/2"") 2RS Chahal""",128,46.00,50,2944,"Sale Price:30",0,30,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2467,"6201(1/2"") 2RS HCH""",166,56.00,50,4648,S.R.:35,0,35,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2468,"6201(1/2"") ZZ K-TECH""",1,44.00,50,22,S.R.:30,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2469,"6201AS Chain Diamond",1,1725.00,53,810.75,XXXX,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2470,"6201RSS NBC",18,140.00,42,1461.6,S.R.:90,0,90,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2471,"6201ZZ NBC",48,106.00,42,2951.04,S.R.:70,0,70,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2472,"6202 2RS BBM V2",81,36.00,50,1458,xxxx,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2473,"6202 2RS C3 FAG",4,144.00,45,316.8,S.R.:100,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2474,"6202 2RS Chahal",237,37.00,50,4384.5,S.R.:20,0,20,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2475,"6202 2RS FAG",9,152.00,45,752.4,"Onkar:96, S.R.:100",,100,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2476,"6202 2RS HCH",530,60.00,50,15900,S.R.:33,0,35,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2477,"6202 2RS J&M",1,40.00,50,20,"Sale Price:25",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2478,"6202 2RS URB",29,98.00,50,1421,SKEngg./S.R.:60,0,60,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2479,"6202 2RS WM",4,33.00,50,66,"Sale Price:20",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2480,"6202 LLU NTN",7,170.00,50,595,"SunnyOkhla:110, Nagender:110,Subin:105, S.R.:120",0,120,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2481,"6202 ZZ C3 FAG",0,124.00,45,0,S.R.:85,37,,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2482,"6202 ZZ CHAHAL",639,37.00,50,11821.5,"NR:18(500pcs), S.R.:20",0,19,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2483,"6202 ZZ MPZ PLUS",246,26.00,50,3198,"Sale Price:15",0,16,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2484,"6202 ZZ NTN",30,136.00,50,2040,"Subin/Ngender:95, S.R.:110",0,110,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2485,"6202 ZZ NXB V2 PLUS",333,34.00,50,5661,xxxx,0,19,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2486,"6202 ZZ URB",65,94.00,50,3055,"ShivKR.:53, PreEngg./S.R.:55",0,55,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2487,"6202 ZZC3 KYK",0,56.00,50,0,S.R.:35,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2488,"6202 ZZV3 HCH",72,68.00,50,2448,S.R.:40,0,35,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2489,"6202-2RS1 SKF",11,171.00,42,1090.98,S.R.:116.28,0,110,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2490,"6202-2RS1/C3 SKF",10,171.00,42,991.8,S.R.:116.28,0,110,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2491,"6202-2RSH/C3 SKF",0,171.00,42,0,S.R.:116.28,0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2492,"6202-2Z SKF",69,153.00,42,6123.06,S.R.:104.04,0,95,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2493,"6202-2Z/C3 SKF",189,153.00,42,16771.86,S.R.:104.04,0,95,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2494,"6202(1/2"") LLU KYK""",7,150.00,50,525,S.R.:130,0,130,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2495,"6202(16mm) LLU KYK",8,140.00,50,560,S.R.:130,0,130,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2496,"6202LLU NBC",11,147.00,42,937.86,XXXX,0,90,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2497,"6202ZZ NBC",0,113.00,42,0,XXXX,0,70,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2498,"6202ZZ/C3 NBC",0,113.00,42,0,S.R.:70,0,70,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2499,"6203 2RS BBM V2",20,45.00,50,450,"Sale Price:26",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2500,"6203 2RS Chahal",394,52.00,50,10244,S.R.:30,0,30,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2501,"6203 2RS FAG",3,162.00,45,267.3,S.R.:115,0,115,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2502,"6203 2RS HCH",583,78.00,50,22737,Alp./S.R.:45,0,45,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2503,"6203 2RS J&M",0,58.00,50,0,"Sale Price:33",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2504,"6203 2RS JK Pioneer",11,117.00,36,823.68,S.R.:80,0,80,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2505,"6203 2RS NSK",4,190.00,50,380,"TPT:120, S.R.:130",0,130,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2506,"6203 2RS OPIS",1,49.00,50,24.5,"Sale Price:28",0,0,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
2507,"6203 2RS Oval (CS203LLU) NTN",12,560.00,50,3360,S.R.:350,0,350,"2021-06-09 20:37:00","2021-06-09 20:36:47",5
